datetime,open,high,low,close,volume,amount
2022-04-26 07:25:00,40545.0,40545.1,40416.7,40444.6,79.94879843,3239269.79115484
2022-04-26 07:30:00,40444.7,40533.3,40444.7,40506.3,30.26696118,1225664.92066877
2022-04-26 07:35:00,40503.6,40514.5,40490.0,40506.1,9.3082137,376987.28581522
2022-04-26 07:40:00,40506.2,40520.0,40445.9,40445.9,11.01484371,446075.47625701
2022-04-26 07:45:00,40448.1,40500.6,40447.1,40496.0,10.07826177,407986.42066282
2022-04-26 07:50:00,40495.7,40504.9,40460.1,40461.0,7.09487417,287193.72430163
2022-04-26 07:55:00,40461.0,40478.2,40421.0,40433.0,3.47960426,140772.47022397
2022-04-26 08:00:00,40433.1,40593.3,40433.1,40466.9,43.50569068,1763499.58289836
2022-04-26 08:05:00,40467.0,40537.7,40421.0,40428.9,8.60039756,347982.21097533
2022-04-26 08:10:00,40428.9,40468.3,40419.9,40468.2,6.62229518,267828.29208647
2022-04-26 08:15:00,40468.3,40470.1,40400.1,40406.6,7.85308969,317501.45245071
2022-04-26 08:20:00,40406.6,40487.9,40395.1,40478.7,4.69343792,189826.11577037
2022-04-26 08:25:00,40471.0,40579.9,40471.0,40565.2,22.99672251,932157.41079578
2022-04-26 08:30:00,40560.0,40654.2,40520.1,40602.5,38.24207514,1552734.37577181
2022-04-26 08:35:00,40602.6,40800.0,40602.5,40651.5,80.46775013,3277380.04342275
2022-04-26 08:40:00,40651.5,40651.6,40582.5,40613.0,13.18087645,535294.07520156
2022-04-26 08:45:00,40611.0,40666.5,40570.1,40572.5,22.09646081,897422.51907642
2022-04-26 08:50:00,40572.5,40599.9,40572.4,40590.4,5.3124774,215622.68009651
2022-04-26 08:55:00,40590.3,40591.3,40555.0,40563.0,9.81463108,398185.65941117
2022-04-26 09:00:00,40562.2,40600.0,40544.1,40570.1,26.74008618,1084679.8755357
2022-04-26 09:05:00,40570.2,40570.2,40532.6,40533.8,9.75572919,395640.45594579
2022-04-26 09:10:00,40533.7,40551.9,40523.5,40536.0,19.06865783,773052.72880171
2022-04-26 09:15:00,40535.9,40599.6,40530.0,40573.5,14.41406655,584420.04499171
2022-04-26 09:20:00,40573.4,40630.0,40550.7,40574.1,30.17893474,1225000.60406797
2022-04-26 09:25:00,40574.1,40597.7,40528.3,40539.0,10.25300395,415922.37357005
2022-04-26 09:30:00,40537.8,40568.2,40497.8,40502.5,8.85494388,358846.27095485
2022-04-26 09:35:00,40502.6,40506.7,40454.9,40490.0,18.3514424,743135.51388768
2022-04-26 09:40:00,40490.0,40549.9,40490.0,40537.7,11.9529967,484456.16111529
2022-04-26 09:45:00,40537.7,40560.0,40515.9,40530.4,11.09303891,449721.92778342
2022-04-26 09:50:00,40530.5,40533.3,40463.7,40483.2,8.08940639,327494.30420237
2022-04-26 09:55:00,40483.1,40485.7,40470.0,40478.4,12.08603942,489241.16510888
2022-04-26 10:00:00,40478.4,40500.0,40453.9,40475.8,8.22673938,332965.69169199
2022-04-26 10:05:00,40475.8,40492.9,40455.3,40480.1,14.76426554,597579.02391818
2022-04-26 10:10:00,40480.1,40508.0,40480.0,40495.1,4.84808742,196299.04234466
2022-04-26 10:15:00,40495.2,40549.6,40495.1,40532.4,13.67417876,554050.7854129
2022-04-26 10:20:00,40532.3,40547.4,40532.3,40543.8,4.62438346,187475.73764426
2022-04-26 10:25:00,40543.9,40565.4,40543.8,40565.3,5.80009113,235193.65931169
2022-04-26 10:30:00,40565.4,40600.0,40543.8,40545.4,15.39844357,624838.55058958
2022-04-26 10:35:00,40545.4,40545.4,40449.9,40451.4,18.01635597,729329.88103428
2022-04-26 10:40:00,40451.3,40484.3,40391.8,40468.4,21.51285386,870072.26634541
2022-04-26 10:45:00,40468.4,40528.0,40441.9,40515.5,8.18618701,331445.88654511
2022-04-26 10:50:00,40515.5,40533.4,40495.1,40520.0,9.511006,385370.03064845
2022-04-26 10:55:00,40520.1,40537.5,40500.1,40535.6,9.60681567,389272.16499958
2022-04-26 11:00:00,40535.6,40579.3,40515.1,40546.7,12.76555219,517610.0656813
2022-04-26 11:05:00,40546.6,40584.1,40546.6,40579.0,7.5313531,305536.40532302
2022-04-26 11:10:00,40578.9,40582.5,40550.0,40572.0,5.18968236,210551.52031701
2022-04-26 11:15:00,40571.9,40586.2,40560.0,40579.8,7.84147526,318196.4806005
2022-04-26 11:20:00,40579.8,40580.0,40565.8,40579.9,3.58196231,145320.37857147
2022-04-26 11:25:00,40579.9,40648.0,40570.6,40640.6,30.7011725,1246699.00094237
2022-04-26 11:30:00,40643.5,40643.5,40583.4,40583.4,3.21086198,130376.16739703
2022-04-26 11:35:00,40583.5,40598.5,40530.0,40542.2,6.74143827,273514.13928027
2022-04-26 11:40:00,40542.2,40542.2,40504.6,40520.0,11.35659402,460147.53045722
2022-04-26 11:45:00,40520.1,40529.7,40495.4,40516.0,9.36827319,379505.49057322
2022-04-26 11:50:00,40516.0,40530.0,40516.0,40520.3,3.39519301,137590.74126657
2022-04-26 11:55:00,40520.2,40544.3,40518.4,40537.0,7.54275502,305731.56559503
2022-04-26 12:00:00,40537.0,40612.2,40521.6,40526.9,16.48357523,668616.49994503
2022-04-26 12:05:00,40526.9,40562.9,40526.9,40534.2,6.14200299,249029.55424137
2022-04-26 12:10:00,40534.3,40534.3,40498.2,40498.2,3.54991813,143838.10600369
2022-04-26 12:15:00,40498.2,40524.4,40493.0,40509.4,5.15852235,208985.4828151
2022-04-26 12:20:00,40509.4,40577.4,40509.4,40548.9,8.605496,349009.33282311
2022-04-26 12:25:00,40548.9,40590.5,40548.9,40576.3,15.09266342,612239.4467803
2022-04-26 12:30:00,40573.4,40617.9,40573.4,40604.6,11.47334456,465813.35435088
2022-04-26 12:35:00,40604.7,40620.0,40592.9,40593.0,10.30887265,418668.42002966
2022-04-26 12:40:00,40593.0,40625.7,40592.5,40594.6,9.07047676,368410.12787768
2022-04-26 12:45:00,40594.7,40609.9,40584.0,40604.3,13.51836521,548811.35543345
2022-04-26 12:50:00,40604.3,40604.4,40565.0,40589.9,5.67812051,230425.72329929
2022-04-26 12:55:00,40589.9,40603.4,40564.9,40565.0,4.74393474,192572.96383868
2022-04-26 13:00:00,40564.9,40609.9,40555.1,40580.0,3.46024712,140428.62141969
2022-04-26 13:05:00,40579.9,40606.9,40579.9,40595.5,4.23740962,172014.23551385
2022-04-26 13:10:00,40595.7,40616.5,40561.1,40574.1,8.14963528,330753.08766521
2022-04-26 13:15:00,40574.0,40593.1,40538.5,40593.1,5.81802864,236006.55212312
2022-04-26 13:20:00,40596.6,40630.0,40580.3,40623.2,10.74653708,436397.12045138
2022-04-26 13:25:00,40623.3,40644.4,40616.8,40619.2,9.88849883,401799.11423672
2022-04-26 13:30:00,40619.2,40629.4,40598.4,40598.4,4.1377846,168036.46990601
2022-04-26 13:35:00,40596.5,40610.0,40530.0,40551.9,62.04172554,2518093.71152169
2022-04-26 13:40:00,40550.0,40635.9,40540.5,40635.9,24.39611135,990128.27109322
2022-04-26 13:45:00,40635.9,40649.0,40628.1,40640.6,15.0448554,611354.98697711
2022-04-26 13:50:00,40640.7,40700.0,40599.8,40609.7,12.31371189,500727.31349261
2022-04-26 13:55:00,40609.7,40609.8,40587.9,40587.9,2.36218158,95905.93176187
2022-04-26 14:00:00,40587.8,40613.5,40553.2,40582.6,7.20919378,292584.80367035
2022-04-26 14:05:00,40582.7,40594.0,40537.6,40581.4,13.36483204,542131.89866788
2022-04-26 14:10:00,40581.5,40599.9,40562.5,40562.5,13.43070156,545037.22973538
2022-04-26 14:15:00,40562.6,40565.1,40517.2,40518.0,21.53156644,872667.44150556
2022-04-26 14:20:00,40518.1,40521.4,40494.0,40515.6,8.97729851,363679.44816303
2022-04-26 14:25:00,40515.6,40515.7,40468.6,40492.8,17.36460836,703248.7351781
2022-04-26 14:30:00,40492.9,40542.6,40492.8,40503.5,6.16841823,249931.25435256
2022-04-26 14:35:00,40503.4,40505.2,40440.4,40483.5,81.84781227,3312465.25052418
2022-04-26 14:40:00,40483.5,40502.3,40483.5,40497.0,8.57882576,347419.9498585
2022-04-26 14:45:00,40496.9,40547.3,40486.6,40547.2,25.48274576,1032305.7622192
2022-04-26 14:50:00,40547.2,40571.2,40513.3,40524.9,31.75595445,1287736.91832214
2022-04-26 14:55:00,40524.9,40539.0,40500.0,40518.1,6.24592743,253105.30623672
2022-04-26 15:00:00,40518.1,40534.5,40466.1,40494.6,11.14123937,451218.50193847
2022-04-26 15:05:00,40494.6,40537.9,40375.5,40533.3,65.31591898,2643846.47115981
2022-04-26 15:10:00,40533.4,40654.3,40506.3,40603.4,71.48703597,2902361.12661019
2022-04-26 15:15:00,40603.4,40629.9,40562.3,40596.6,107.11862297,4349668.32764768
2022-04-26 15:20:00,40596.5,40597.0,40561.3,40577.3,11.60158368,470757.41518918
2022-04-26 15:25:00,40577.4,40595.2,40554.0,40576.4,14.60210147,592476.37927619
2022-04-26 15:30:00,40576.3,40629.9,40566.0,40625.8,23.16405744,940389.9531138
